93.096596	84.771355	103.101456	199.310486	139.150604	233.840942	
99.657318	90.746178	80.325516	158.859406	145.826157	154.462662	
91.326523	84.752274	68.777771	129.177689	129.752670	116.592049	
85.961807	81.753250	66.019539	120.883316	118.385735	99.948746	
82.818306	80.603394	64.619850	117.913361	110.956352	91.479767	
80.496216	80.033043	63.138180	115.734840	105.366386	85.855186	
78.391548	79.559387	61.362415	113.431717	100.607277	81.324974	
76.291382	79.011879	59.262188	110.851372	96.277443	77.353981	
74.132370	78.303909	56.841816	107.987495	92.229774	73.776154	
71.907234	77.352600	54.132702	104.865974	88.417358	70.533195	
69.631111	76.055298	51.199272	101.527664	84.830948	67.596809	
67.328926	74.288277	48.139233	98.026451	81.473732	64.946312	
65.030090	71.926193	45.074429	94.427666	78.351021	62.562382	
62.765541	68.888359	42.133400	90.804657	75.466141	60.425613	
60.565552	65.203415	39.430531	87.233803	72.819008	58.516575	
58.457878	61.060795	37.048466	83.788628	70.405884	56.815968	
56.466324	56.795322	35.029472	80.534081	68.219673	55.305023	
54.609646	52.785717	33.377064	77.522034	66.250488	53.965855	
52.900986	49.324722	32.064941	74.788361	64.486320	52.781425	
51.347740	46.547562	31.049036	72.352318	62.913589	51.735806	
49.951954	44.445057	30.278515	70.217705	61.517857	50.814365	
48.710964	42.921875	29.703522	68.375427	60.284260	50.003502	
47.618317	41.853340	29.279852	66.806786	59.198002	49.290958	
46.664749	41.120808	28.970655	65.486839	58.244659	48.665508	
45.839100	40.626675	28.746605	64.387428	57.410435	48.117050	
45.129223	40.297096	28.585146	63.479652	56.682392	47.636604	
44.522629	40.078968	28.469223	62.735580	56.048489	47.216015	
44.007095	39.935390	28.386269	62.129463	55.497715	46.848171	
43.570984	39.841202	28.326977	61.638180	55.020020	46.526535	
43.203533	39.779552	28.284681	61.241646	54.606358	46.245514	
43.585995	41.497108	30.745815	63.289043	56.143295	50.598915	
46.843922	51.545147	43.309994	72.122009	65.115822	70.760231	
55.419922	72.988335	70.410469	83.905289	86.665428	108.347260	
62.448250	84.527611	101.404205	91.104454	115.874252	171.067322	
72.309425	84.769112	103.100212	110.094368	123.511391	189.004486	
86.181938	84.765030	103.101913	147.899094	133.477600	209.803268	
