6.152834e+01	5.147011e+01	3.881402e+01	8.575149e+01	8.874539e+01	8.419086e+01	
5.860953e+01	4.854800e+01	3.598206e+01	8.089069e+01	8.548341e+01	8.060023e+01	
5.442558e+01	4.443919e+01	3.233029e+01	7.450002e+01	8.027915e+01	7.549211e+01	
4.997517e+01	4.003111e+01	2.864522e+01	6.791374e+01	7.453970e+01	7.031251e+01	
4.564849e+01	3.567456e+01	2.515181e+01	6.157597e+01	6.894279e+01	6.551544e+01	
4.158555e+01	3.149466e+01	2.191751e+01	5.563328e+01	6.374089e+01	6.119346e+01	
3.783255e+01	2.753401e+01	1.896731e+01	5.013252e+01	5.900692e+01	5.733703e+01	
3.440000e+01	2.380788e+01	1.631359e+01	4.508623e+01	5.474458e+01	5.391095e+01	
3.128418e+01	2.032526e+01	1.396339e+01	4.049410e+01	5.093179e+01	5.087523e+01	
2.847507e+01	1.709805e+01	1.191893e+01	3.634976e+01	4.753728e+01	4.819083e+01	
2.595931e+01	1.414542e+01	1.017614e+01	3.264244e+01	4.452700e+01	4.582123e+01	
2.372136e+01	1.149537e+01	8.723076e+00	2.935716e+01	4.186671e+01	4.373272e+01	
2.174402e+01	9.182761e+00	7.539385e+00	2.647460e+01	3.952321e+01	4.189453e+01	
2.000875e+01	7.241513e+00	6.597221e+00	2.397112e+01	3.746481e+01	4.027868e+01	
1.849606e+01	5.691295e+00	5.863603e+00	2.181914e+01	3.566171e+01	3.885987e+01	
1.718594e+01	4.523089e+00	5.303563e+00	1.998794e+01	3.408617e+01	3.761534e+01	
1.605824e+01	3.693398e+00	4.883219e+00	1.844476e+01	3.271260e+01	3.652468e+01	
1.509315e+01	3.133665e+00	4.572068e+00	1.715605e+01	3.151756e+01	3.556962e+01	
1.427160e+01	2.769551e+00	4.344241e+00	1.608874e+01	3.047979e+01	3.473392e+01	
1.357558e+01	2.537271e+00	4.178800e+00	1.521128e+01	2.958009e+01	3.400311e+01	
1.298841e+01	2.390000e+00	4.059396e+00	1.449452e+01	2.880124e+01	3.336440e+01	
1.249493e+01	2.296469e+00	3.973602e+00	1.391226e+01	2.812789e+01	3.280645e+01	
1.208150e+01	2.236786e+00	3.912153e+00	1.344143e+01	2.754643e+01	3.231926e+01	
1.173610e+01	2.198504e+00	3.868242e+00	1.306217e+01	2.704484e+01	3.189403e+01	
1.144820e+01	2.173842e+00	3.836913e+00	1.275761e+01	2.661252e+01	3.152300e+01	
1.120869e+01	2.157902e+00	3.814586e+00	1.251366e+01	2.624021e+01	3.119937e+01	
1.100976e+01	2.147573e+00	3.798688e+00	1.231865e+01	2.591979e+01	3.091714e+01	
1.084475e+01	2.140871e+00	3.787375e+00	1.216302e+01	2.564419e+01	3.067108e+01	
1.070803e+01	2.136516e+00	3.779326e+00	1.203898e+01	2.540726e+01	3.045660e+01	
1.059485e+01	2.133683e+00	3.773602e+00	1.194022e+01	2.520367e+01	3.026967e+01	
1.058834e+01	2.210627e+00	3.835289e+00	1.204310e+01	2.507741e+01	3.013276e+01	
1.164993e+01	2.904539e+00	4.438356e+00	1.403507e+01	2.583072e+01	3.057375e+01	
1.713924e+01	6.687360e+00	6.775198e+00	2.327248e+01	3.066440e+01	3.375796e+01	
3.851281e+01	2.749135e+01	1.964347e+01	5.398885e+01	5.505455e+01	5.180840e+01	
5.905457e+01	4.931164e+01	3.685660e+01	8.223382e+01	8.538134e+01	8.043764e+01	
6.132309e+01	5.146894e+01	3.881029e+01	8.520703e+01	8.860621e+01	8.396574e+01	
