2.597042e+00	4.216665e+00	2.059583e+00	4.388769e+00	1.344108e+00	2.561591e-01	
1.045279e+00	2.212720e+00	6.132953e-01	1.088947e+00	4.368874e-01	8.690496e-03	
3.932571e-01	1.449423e+00	3.353580e-01	2.547548e-01	1.326347e-01	5.839927e-04	
1.520613e-01	1.192714e+00	2.820587e-01	6.649687e-02	4.215181e-02	2.651114e-04	
6.572126e-02	1.107001e+00	2.671860e-01	2.473605e-02	1.583459e-02	2.271696e-04	
3.490394e-02	1.075254e+00	2.583514e-01	1.530996e-02	8.099515e-03	2.101839e-04	
2.372469e-02	1.059459e+00	2.498590e-01	1.297633e-02	5.717165e-03	1.980106e-04	
1.946026e-02	1.047359e+00	2.406408e-01	1.218567e-02	4.883071e-03	1.877806e-04	
1.762278e-02	1.034749e+00	2.305023e-01	1.171914e-02	4.503152e-03	1.786984e-04	
1.663284e-02	1.019839e+00	2.194853e-01	1.131040e-02	4.262135e-03	1.705099e-04	
1.593681e-02	1.001467e+00	2.077634e-01	1.090353e-02	4.069039e-03	1.631109e-04	
1.534303e-02	9.785720e-01	1.956273e-01	1.048999e-02	3.897704e-03	1.564390e-04	
1.478779e-02	9.501240e-01	1.834604e-01	1.007246e-02	3.740704e-03	1.504414e-04	
1.425261e-02	9.153163e-01	1.716947e-01	9.656737e-03	3.595973e-03	1.450676e-04	
1.373495e-02	8.739907e-01	1.607468e-01	9.249524e-03	3.462903e-03	1.402677e-04	
1.323757e-02	8.271661e-01	1.509505e-01	8.857556e-03	3.341184e-03	1.359925e-04	
1.276465e-02	7.773270e-01	1.425116e-01	8.487004e-03	3.230485e-03	1.321941e-04	
1.232029e-02	7.280509e-01	1.354951e-01	8.143060e-03	3.130402e-03	1.288283e-04	
1.190775e-02	6.829593e-01	1.298421e-01	7.829447e-03	3.040404e-03	1.258513e-04	
1.152924e-02	6.446224e-01	1.254095e-01	7.548363e-03	2.959882e-03	1.232229e-04	
1.118595e-02	6.140623e-01	1.220123e-01	7.300534e-03	2.888192e-03	1.209072e-04	
1.087791e-02	5.909534e-01	1.194552e-01	7.085245e-03	2.824629e-03	1.188688e-04	
1.060431e-02	5.741882e-01	1.175586e-01	6.900795e-03	2.768505e-03	1.170781e-04	
1.036353e-02	5.623984e-01	1.161673e-01	6.744660e-03	2.719119e-03	1.155060e-04	
1.015341e-02	5.542948e-01	1.151550e-01	6.613889e-03	2.675797e-03	1.141271e-04	
9.971481e-03	5.488178e-01	1.144237e-01	6.505406e-03	2.637915e-03	1.129197e-04	
9.815001e-03	5.451577e-01	1.138972e-01	6.416092e-03	2.604863e-03	1.118622e-04	
9.681273e-03	5.427340e-01	1.135203e-01	6.343097e-03	2.576106e-03	1.109380e-04	
9.567530e-03	5.411353e-01	1.132501e-01	6.283716e-03	2.551116e-03	1.101289e-04	
9.471268e-03	5.400859e-01	1.130573e-01	6.235669e-03	2.529450e-03	1.094224e-04	
1.222478e-02	6.822993e-01	1.592459e-01	8.682823e-03	3.396838e-03	1.738989e-04	
3.275228e-02	1.553240e+00	4.737314e-01	2.764097e-02	1.020447e-02	7.496501e-04	
1.029584e-01	3.218993e+00	1.204136e+00	9.193090e-02	3.593437e-02	3.131291e-03	
3.719723e-01	4.197031e+00	2.012021e+00	3.315403e-01	1.593611e-01	1.720695e-02	
1.085352e+00	4.216664e+00	2.059580e+00	1.041769e+00	5.174255e-01	6.553375e-02	
2.094728e+00	4.216665e+00	2.059583e+00	2.460006e+00	1.044126e+00	1.539453e-01	
