1.216945e+01	7.682379e+00	4.336299e+00	1.161467e+01	1.963377e+01	1.294565e+01	
1.018209e+01	6.761779e+00	3.434188e+00	9.506400e+00	1.430528e+01	6.724375e+00	
9.304841e+00	6.384859e+00	3.123459e+00	8.728396e+00	1.160352e+01	4.506168e+00	
8.865516e+00	6.228190e+00	2.996620e+00	8.389063e+00	1.026170e+01	3.718516e+00	
8.584601e+00	6.156261e+00	2.918480e+00	8.187070e+00	9.500752e+00	3.367800e+00	
8.356261e+00	6.114547e+00	2.846575e+00	8.019503e+00	8.977790e+00	3.151777e+00	
8.140552e+00	6.080393e+00	2.766454e+00	7.850618e+00	8.555527e+00	2.983200e+00	
7.922830e+00	6.042793e+00	2.672904e+00	7.668191e+00	8.181072e+00	2.836960e+00	
7.698535e+00	5.994165e+00	2.564511e+00	7.468734e+00	7.834829e+00	2.705599e+00	
7.467370e+00	5.926550e+00	2.442250e+00	7.252463e+00	7.510143e+00	2.586638e+00	
7.230957e+00	5.830189e+00	2.309131e+00	7.021547e+00	7.205225e+00	2.478948e+00	
6.991876e+00	5.693494e+00	2.169924e+00	6.779476e+00	6.919984e+00	2.381749e+00	
6.753166e+00	5.504918e+00	2.030564e+00	6.530683e+00	6.654737e+00	2.294328e+00	
6.518032e+00	5.257479e+00	1.897213e+00	6.280215e+00	6.409717e+00	2.215971e+00	
6.289612e+00	4.954850e+00	1.775229e+00	6.033350e+00	6.184902e+00	2.145966e+00	
6.070788e+00	4.615664e+00	1.668341e+00	5.795171e+00	5.979964e+00	2.083604e+00	
5.864026e+00	4.270973e+00	1.578314e+00	5.570169e+00	5.794294e+00	2.028195e+00	
5.671283e+00	3.953764e+00	1.505095e+00	5.361942e+00	5.627065e+00	1.979087e+00	
5.493916e+00	3.687121e+00	1.447295e+00	5.172963e+00	5.477245e+00	1.935654e+00	
5.332688e+00	3.479194e+00	1.402776e+00	5.004560e+00	5.343680e+00	1.897309e+00	
5.187818e+00	3.326087e+00	1.369161e+00	4.857008e+00	5.225153e+00	1.863520e+00	
5.059019e+00	3.217879e+00	1.344166e+00	4.729663e+00	5.120390e+00	1.833784e+00	
4.945627e+00	3.143525e+00	1.325802e+00	4.621242e+00	5.028146e+00	1.807655e+00	
4.846673e+00	3.093382e+00	1.312430e+00	4.530012e+00	4.947187e+00	1.784720e+00	
4.760994e+00	3.059976e+00	1.302757e+00	4.454023e+00	4.876341e+00	1.764606e+00	
4.687337e+00	3.037901e+00	1.295795e+00	4.391286e+00	4.814517e+00	1.746989e+00	
4.624397e+00	3.023386e+00	1.290801e+00	4.339861e+00	4.760684e+00	1.731565e+00	
4.570914e+00	3.013879e+00	1.287231e+00	4.297978e+00	4.713917e+00	1.718078e+00	
4.525664e+00	3.007659e+00	1.284679e+00	4.264023e+00	4.673347e+00	1.706281e+00	
4.487541e+00	3.003598e+00	1.282860e+00	4.236619e+00	4.638218e+00	1.695976e+00	
5.006859e+00	3.327653e+00	1.477180e+00	4.869037e+00	5.291620e+00	2.086708e+00	
7.549056e+00	4.866781e+00	2.317968e+00	7.799588e+00	8.654405e+00	4.137923e+00	
1.097550e+01	7.132031e+00	3.489977e+00	1.102769e+01	1.424489e+01	7.707946e+00	
1.213860e+01	7.680594e+00	4.321695e+00	1.159148e+01	1.945396e+01	1.242216e+01	
1.215624e+01	7.681863e+00	4.336156e+00	1.160273e+01	1.961264e+01	1.291819e+01	
1.216351e+01	7.680923e+00	4.336356e+00	1.160791e+01	1.962645e+01	1.293120e+01	
