99.478905	77.643181	104.202011	183.030365	136.663116	225.079239	
100.761223	91.810165	81.213966	168.871826	142.180771	150.095322	
98.475800	94.193031	67.485771	156.227158	136.220337	117.010162	
94.536377	91.900505	58.698540	145.062927	126.989891	101.394958	
89.977112	88.017944	53.000526	135.249344	117.673653	92.344803	
85.355247	83.836220	49.235050	126.634682	109.241394	85.739632	
80.911469	79.769722	46.668278	119.074348	101.854622	80.400414	
76.829575	76.015366	44.846386	112.434280	95.451889	75.853607	
73.097824	72.588692	43.556084	106.594841	89.894897	71.947746	
69.731125	69.434654	42.538811	101.465698	85.070091	68.697105	
66.702522	66.569885	41.793877	96.952148	80.868767	65.967407	
63.981033	63.963608	41.207970	92.978752	77.216446	63.753456	
61.530720	61.595032	40.720490	89.479492	74.055824	61.991718	
59.330853	59.467155	40.347919	86.398048	71.329514	60.556541	
57.342903	57.566772	40.038879	83.684036	68.988838	59.403572	
55.558247	55.874783	39.793667	81.293999	66.995911	58.496574	
53.950294	54.402493	39.580242	79.204857	65.298782	57.765354	
52.500866	53.093948	39.394630	77.340103	63.858021	57.152245	
51.201244	51.953754	39.256214	75.718819	62.644001	56.715893	
50.022217	50.967224	39.128277	74.285248	61.621738	56.352936	
48.960487	50.115158	39.012058	73.000755	60.763756	56.031338	
48.009804	49.388523	38.933395	71.894272	60.044773	55.821518	
47.150528	48.759968	38.846539	70.895996	59.442863	55.610718	
46.378803	48.224503	38.784096	70.022049	58.940380	55.457100	
45.693371	47.781857	38.738567	69.275047	58.503471	55.363800	
45.072338	47.390980	38.681629	68.590942	58.165115	55.242523	
44.515491	47.061741	38.639256	67.992989	57.879814	55.158192	
44.021168	46.784653	38.603844	67.468910	57.640339	55.092957	
43.576992	46.542187	38.578072	67.029190	57.422142	55.066025	
43.179985	46.344151	38.549213	66.634644	57.247364	55.023941	
42.857517	46.730549	40.736267	66.258049	58.019806	57.690598	
43.784424	51.203705	51.103958	67.010727	64.656982	73.552368	
49.120453	64.644623	66.923935	72.723625	82.949509	106.946617	
60.739235	88.279839	93.031120	88.847061	114.632980	163.683762	
69.440674	86.344147	104.161835	111.303238	130.140213	194.514816	
83.513977	82.475479	104.210907	148.423538	136.598892	223.037201	
