0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
6.571347e+00	7.506202e+00	2.649740e+00	2.479395e-04	9.042143e+00	6.588974e+00	
1.015512e+01	1.063436e+01	3.109906e+00	2.637118e-01	1.253110e+01	7.401836e+00	
1.198122e+01	1.163999e+01	2.960758e+00	7.852063e-01	1.344505e+01	6.946130e+00	
1.277802e+01	1.163872e+01	2.707949e+00	1.495029e+00	1.320742e+01	6.284305e+00	
1.297855e+01	1.118324e+01	2.484172e+00	2.318862e+00	1.249506e+01	5.661191e+00	
1.284042e+01	1.054664e+01	2.309926e+00	3.195642e+00	1.162857e+01	5.127099e+00	
1.251884e+01	9.864215e+00	2.178129e+00	4.079663e+00	1.075726e+01	4.682639e+00	
1.210377e+01	9.200336e+00	2.079335e+00	4.940259e+00	9.946700e+00	4.318268e+00	
1.165089e+01	8.584459e+00	2.001357e+00	5.759090e+00	9.222179e+00	4.022633e+00	
1.119244e+01	8.029006e+00	1.942202e+00	6.522796e+00	8.589203e+00	3.783675e+00	
1.074735e+01	7.536332e+00	1.894676e+00	7.226206e+00	8.044340e+00	3.591697e+00	
1.032627e+01	7.104492e+00	1.855844e+00	7.867992e+00	7.579976e+00	3.437494e+00	
9.934910e+00	6.729389e+00	1.825197e+00	8.449479e+00	7.186859e+00	3.313255e+00	
9.575371e+00	6.405606e+00	1.799771e+00	8.973296e+00	6.855700e+00	3.213326e+00	
9.248384e+00	6.127514e+00	1.778742e+00	9.443075e+00	6.577733e+00	3.132877e+00	
8.952721e+00	5.889737e+00	1.760647e+00	9.862787e+00	6.344803e+00	3.067782e+00	
8.686809e+00	5.686705e+00	1.745425e+00	1.023283e+01	6.150000e+00	3.015076e+00	
8.448706e+00	5.514182e+00	1.733045e+00	1.056421e+01	5.987350e+00	2.972698e+00	
8.235980e+00	5.367887e+00	1.721996e+00	1.085543e+01	5.851567e+00	2.937799e+00	
8.046848e+00	5.244013e+00	1.712627e+00	1.111225e+01	5.738249e+00	2.909159e+00	
7.879064e+00	5.139288e+00	1.705209e+00	1.134360e+01	5.643671e+00	2.886002e+00	
7.730282e+00	5.050751e+00	1.698269e+00	1.154604e+01	5.564709e+00	2.866542e+00	
7.598760e+00	4.976094e+00	1.692875e+00	1.172853e+01	5.498768e+00	2.850724e+00	
7.482616e+00	4.913164e+00	1.688185e+00	1.189172e+01	5.443656e+00	2.837595e+00	
7.379856e+00	4.859902e+00	1.683544e+00	1.203245e+01	5.398050e+00	2.826224e+00	
7.289314e+00	4.815143e+00	1.679898e+00	1.215966e+01	5.359547e+00	2.816989e+00	
7.209583e+00	4.777483e+00	1.676796e+00	1.227359e+01	5.327113e+00	2.809253e+00	
7.139251e+00	4.745781e+00	1.674121e+00	1.237508e+01	5.299818e+00	2.802712e+00	
7.077316e+00	4.719250e+00	1.671544e+00	1.246058e+01	5.277337e+00	2.796786e+00	
6.575758e+00	4.397935e+00	1.563120e+00	1.173623e+01	4.923854e+00	2.613991e+00	
4.578380e+00	3.113630e+00	1.128338e+00	8.246794e+00	3.500215e+00	1.912396e+00	
2.046002e+00	1.514177e+00	5.919511e-01	3.650519e+00	1.738251e+00	1.079932e+00	
1.245555e-01	1.098830e-01	4.845057e-02	2.130089e-01	1.338173e-01	9.854460e-02	
1.373461e-05	1.523362e-05	7.670641e-06	2.138565e-05	2.195861e-05	1.743624e-05	
9.884288e-17	1.323086e-16	5.395568e-17	1.081905e-16	1.831771e-16	1.352337e-16	
